месяц;точка;блюдо;артикул;категория;продано_шт;выручка
2025-07;Лазарева;Юме сет;02818;Б_Каппи_Сет;9;9639.7
2025-07;Лазарева;Які Ебі Манго;02946;Б_Каппи_Запеч_Роллы;39;12499.4
2025-07;Лазарева;Які Салмон;02950;Б_Каппи_Запеч_Роллы;23;8350
2025-07;Лазарева;Які Спайсі Краб;02949;Б_Каппи_Запеч_Роллы;53;15278.8
2025-07;Лазарева;Які Туна ;02942;Б_Каппи_Запеч_Роллы;12;4099.6
2025-07;Лазарева;Які Унагі;02945;Б_Каппи_Запеч_Роллы;47;14980.2
2025-07;Лазарева;Яєчна з куркою та креветками;01815;Б_Каппи_WOK;18;5806.7
2025-07;Лазарева;Яєчна з морепродуктами;00859;Б_Каппи_WOK;33;10418.1
2025-07;Левітана;.Гарного дня!;00944;Б_Прочие позиции;2191;0
2025-07;Левітана;Affinity сет;03015;Б_Каппи_Сет;27;28841.5
2025-07;Левітана;Cappiroll;00583;Б_Каппи_Роллы;55;21180.5
2025-07;Левітана;Cappizza;02173;Б_Каппи_Пицца;31;9232.5
2025-07;Левітана;G Антикризовий сет;02932;Б_Акції Глово;11;6589
2025-07;Левітана;G Доставка;00984;Б_Каппи_Glovo;577;28765.8
2025-07;Левітана;G Ебі сет;02936;Б_Акції Глово;3;3585
2025-07;Левітана;G Лосось в темпурі;02763;Б_Акції Глово;3;675
2025-07;Левітана;G Пікантний краб;02933;Б_Акції Глово;2;510
2025-07;Левітана;G Рис з лососем та зеленою цибулею;02761;Б_Акції Глово;1;235
2025-07;Левітана;G Рол Курортний;02934;Б_Акції Глово;1;235
2025-07;Левітана;G Салмон в бонито ;02884;Б_Акції Глово;1;229
2025-07;Левітана;G Теплий сет;02883;Б_Акції Глово;3;2385
2025-07;Левітана;GC_Доставка 0 грн;02503;Б_Глово_Модификаторы;48;0
2025-07;Левітана;L`amour Сет;01729;Б_Каппи_Сет;24;26076
2025-07;Левітана;MOVA світле пиво безалкогольне 0.33 л.;03049;Б_Общее_Напитки;8;661.4
2025-07;Левітана;MOVA темне пиво безалкогольне 0,33 л.;03048;Б_Общее_Напитки;7;578
2025-07;Левітана;Party-комбо ( Pepsi Cola з/б 0,33л -1шт та  Pepsi Cola Max з/б 0,33л - 1шт;02708;Б_Каппи_Акции;2;2390
2025-07;Левітана;Rich 1 л. Апельсин;00352;Б_Общее_Напитки;4;420
2025-07;Левітана;Rich 1 л. Экзотик;00172;Б_Общее_Напитки;10;1043.6
2025-07;Левітана;Rich 1 л. Яблуко;00415;Б_Общее_Напитки;5;525
